YEAR,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
2021,KEN,4,4,-207.2,34
2021,KEN,4,5,-50,10
2021,KEN,4,1,-249,41
2021,KEN,3,1,-5,1
2021,KGZ,3,2,-57,9
2021,KGZ,4,4,-193,35
2021,KGZ,4,3,-473.1,49
2021,KGZ,4,1,-36,8
2021,KHM,3,4,-62,19
2021,KHM,4,1,-284,44
2021,KHM,4,5,-102.80000000000001,13
2021,KHM,3,2,-60,10
2021,KHM,4,3,-1372.4,140
2021,KHM,4,4,-389.4,77
2021,KHM,3,3,-35,5
2021,KOR,4,4,-487.40000000000003,81
2021,KOR,4,3,-2872.2,292
2021,KOR,4,2,-85,17
2021,KOR,4,5,-353.79999999999995,59
2021,KOR,1,3,-0.6,2
2021,KOR,3,1,-131.60000000000002,24
2021,KOR,3,4,-63,27
2021,KOR,3,2,-117,19
2021,KOR,3,3,-81,13
2021,KOR,4,1,-604,94
2021,KWT,3,1,-5,1
2021,KWT,4,4,-5,1
2021,KWT,4,3,-89,9
2021,KWT,4,1,-12,3
2021,LAO,3,3,-14,2
2021,LAO,4,4,-75,15
2021,LAO,3,4,-6,3
2021,LAO,4,5,-35,7
2021,LAO,4,3,-365.2,39
2021,LAO,3,2,-53,12
2021,LAO,4,1,-20,3
2021,LBN,4,4,-65,11
2021,LBN,4,3,-659.5,66
2021,LBR,3,3,-6,3
2021,LBR,4,4,-30,6
2021,LBR,4,1,-8,2
2021,LBR,4,3,-40,4
2021,LKA,4,2,-15,3
2021,LKA,4,3,-1353.5,139
2021,LKA,4,5,-290,58
2021,LKA,3,3,-90,14
2021,LKA,4,4,-597.4,103
2021,LKA,3,4,-61,29
2021,LKA,3,1,-50,10
2021,LKA,4,1,-538,122
2021,LKA,3,2,-227,38
2021,LTU,4,4,-85,13
2021,LTU,3,4,-205,53
2021,LTU,3,2,-201.5,34
2021,LTU,1,5,-0.8999999999999999,3
2021,LTU,3,3,-117,21
2021,LTU,1,3,-2.4,8
2021,LTU,4,1,-2549,575
2021,LTU,4,5,-285,57
2021,LTU,4,2,-280,56
2021,LTU,3,1,-33.2,6
2021,LTU,4,3,-418,42
2021,LUX,4,4,-5,1
2021,LVA,4,3,-39.5,4
2021,LVA,4,1,-16,2
2021,LVA,3,2,-7.5,1
2021,MAC,4,1,-8,2
2021,MAC,3,2,-19.5,3
2021,MAC,4,5,-55,11
2021,MAC,4,4,-35,7
2021,MAC,4,3,-56,7
2021,MAR,4,1,-56,12
2021,MAR,3,4,-5,1
2021,MAR,3,2,-36,9
2021,MAR,4,4,-210,42
2021,MAR,3,3,-2,1
2021,MAR,4,3,-50,5
2021,MDA,4,5,-5,1
2021,MDG,4,4,-10,2
2021,MEX,3,3,-4,2
2021,MEX,3,5,-4,1
2021,MEX,3,1,-4,1
2021,MEX,4,1,-85,17
2021,MEX,4,3,-691.5,70
2021,MEX,4,5,-81.8,13
2021,MEX,3,4,-36,15
2021,MEX,4,4,-176,32
2021,MLI,4,3,-150,15
2021,MLI,4,4,-222.4,26
2021,MLT,4,3,-130,13
2021,MLT,4,4,-69.5,13
2021,MLT,4,5,-15,3
2021,MLT,3,2,-4,1
2021,MMR,4,4,-765.6,134
2021,MMR,4,3,-2919.8,308
2021,MMR,4,1,-772,121
2021,MMR,4,2,-15,3
2021,MMR,3,4,-21,9
2021,MMR,4,5,-361.6,62
2021,MMR,3,2,-848.5,131
2021,MMR,3,1,-109.6,20
2021,MMR,3,5,-33,7
2021,MMR,1,5,-2.4,8
2021,MMR,3,3,-62,10
2021,MMR,1,2,-0.3,1
2021,MNG,4,3,-614,64
2021,MNG,3,3,-2,1
2021,MNG,3,2,-116,19
2021,MNG,4,1,-68,17
2021,MNG,3,4,-18,6
2021,MNG,4,4,-65,13
2021,MNG,4,5,-95,19
2021,MOZ,4,1,-24,6
2021,MOZ,3,3,-21,3
2021,MOZ,4,4,-150,30
2021,MUS,4,1,-24,6
2021,MUS,4,3,-30,3
2021,MUS,4,5,-10,2
2021,MWI,4,4,-135,27
2021,MWI,4,3,-45,5
2021,MWI,4,5,-25,5
2021,MWI,3,4,-4,2
2021,MYS,4,3,-1208.6999999999998,129
2021,MYS,3,3,-30,5
2021,MYS,4,5,-258.4,50
2021,MYS,4,4,-535.9000000000001,94
2021,MYS,3,2,-615,95
2021,MYS,3,1,-82.99999999999999,15
2021,MYS,3,4,-300,96
2021,MYS,4,1,-177,36
2021,MYS,1,2,-0.3,1
2021,NAM,4,5,-18.4,2
2021,NAM,4,3,-198.8,21
2021,NER,4,3,-110,11
2021,NER,4,4,-182,22
2021,NGA,4,5,-207.79999999999998,34
2021,NGA,4,2,-35,7
2021,NGA,3,4,-14,7
2021,NGA,3,1,-5,1
2021,NGA,4,1,-23,4
2021,NGA,3,2,-91.5,16
2021,NGA,4,3,-956.5,96
2021,NGA,3,3,-14,2
2021,NGA,3,5,-10,2
2021,NGA,4,4,-953.2,136
2021,NIC,4,3,-40,4
2021,NIC,4,2,-10,2
2021,NIC,3,2,-13,2
2021,NIC,3,4,-5,1
2021,NIC,4,1,-40,10
2021,NLD,3,5,-40,20
2021,NLD,4,3,-229.6,24
2021,NLD,3,2,-19.5,3
2021,NLD,3,1,-5,1
2021,NLD,3,4,-41,13
2021,NLD,4,1,-162,22
2021,NLD,3,3,-46,23
2021,NLD,4,4,-184.4,36
2021,NLD,4,5,-30,6
2021,NOR,4,1,-40,7
2021,NOR,4,5,-20,4
2021,NOR,4,2,-20,4
2021,NOR,3,4,-17,4
2021,NOR,3,2,-39,6
2021,NOR,4,4,-77,13
2021,NOR,4,3,-70,7
2021,NOR,3,1,-32.4,6
2021,NOR,3,3,-34,12
2021,NOR,2,3,-6,3
2021,NPL,4,5,-148.4,28
2021,NPL,4,1,-58,13
2021,NPL,4,3,-1064.1,108
2021,NPL,4,4,-297.5,54
2021,NPL,4,2,-20,4
2021,NPL,3,2,-430.5,67
2021,NPL,3,4,-28,8
2021,NZL,3,2,-110.5,17
2021,NZL,2,5,-2,1
2021,NZL,3,1,-51,10
2021,NZL,3,5,-4,2
2021,NZL,3,3,-244,37
2021,NZL,4,2,-20,4
2021,NZL,1,5,-0.8999999999999999,3
2021,NZL,4,3,-429.09999999999997,44
2021,NZL,3,4,-90,21
2021,NZL,4,4,-270.70000000000005,43
2021,NZL,4,1,-252,45
2021,NZL,4,5,-103.4,19
2021,OMN,4,5,-10,2
2021,OMN,2,5,-2,1
2021,OMN,4,4,-20,4
2021,PAK,2,3,-4,2
2021,PAK,4,4,-3420,482
2021,PAK,4,5,-769.4,148
2021,PAK,4,2,-55,11
2021,PAK,3,3,-362,61
2021,PAK,2,5,-10,5
2021,PAK,3,5,-4,1
2021,PAK,4,3,-14785.8,1511
2021,PAK,3,2,-857.5,132
2021,PAK,3,1,-504.6,100
2021,PAK,4,1,-1190,279
2021,PAK,3,4,-172,83
2021,PAK,1,3,-0.6,2
2021,PAN,4,1,-8,2
2021,PAN,4,3,-10,1
2021,PAN,4,4,-10,2
2021,PER,4,3,-298.5,30
2021,PER,4,1,-7,1
2021,PER,3,3,-7,1
2021,PER,2,3,-2,1
2021,PER,3,2,-84.5,13
2021,PER,4,4,-75,14
2021,PHL,3,2,-6845.5,1092
2021,PHL,3,5,-16,4
2021,PHL,4,5,-1295.8,239
2021,PHL,2,5,-8,4
2021,PHL,4,4,-1099.7000000000003,199
2021,PHL,4,1,-693,146
2021,PHL,3,3,-1109,199
2021,PHL,3,4,-728,307
2021,PHL,2,3,-2,1
2021,PHL,4,2,-35,7
2021,PHL,4,3,-6172,634
2021,PHL,3,1,-189,33
2021,PHL,1,3,-19.200000000000014,64
2021,PNG,3,2,-6.5,1
2021,PNG,4,5,-20,4
2021,PNG,4,4,-10,1
2021,PNG,3,4,-6,3
2021,POL,4,3,-407.49999999999994,45
2021,POL,4,1,-4,1
2021,POL,3,3,-69,32
2021,POL,4,4,-115,22
2021,POL,4,5,-25,5
2021,POL,3,4,-2,1
2021,POL,2,5,-12,6
2021,POL,3,2,-84.5,13
2021,PRK,3,5,-8,2
2021,PRK,2,5,-12,6
2021,PRK,1,5,-2.0999999999999996,7
2021,PRK,3,4,-52,17
2021,PRK,3,3,-67,11
2021,PRK,4,2,-5,1
2021,PRK,4,3,-2885.7000000000003,298
2021,PRK,4,4,-961.4,167
2021,PRK,4,1,-821,130
2021,PRK,4,5,-520,104
2021,PRK,3,1,-70.6,13
2021,PRK,3,2,-84.5,13
2021,PRT,4,5,-15,3
2021,PRT,1,3,-1.2,4
2021,PRT,4,4,-20,4
2021,PRT,4,3,-128.5,13
2021,PRT,4,1,-8,2
2021,PRT,3,5,-6,3
2021,PRT,3,3,-77,11
2021,PRY,4,3,-20,2
2021,QAT,3,2,-4,1
2021,QAT,4,5,-5,1
2021,QAT,3,1,-10.8,2
2021,QAT,4,3,-227.2,23
2021,QAT,3,3,-11,3
2021,QAT,4,1,-45,9
2021,QAT,3,4,-7,2
2021,QAT,1,5,-1.2,4
2021,QAT,4,4,-59.6,9
2021,RUS,3,5,-73,19
2021,RUS,3,1,-1009.8000000000001,197
2021,RUS,2,3,-6,3
2021,RUS,3,4,-262,92
2021,RUS,1,2,-0.6,2
2021,RUS,3,3,-1454,220
2021,RUS,4,2,-180,36
2021,RUS,1,3,-2.4,8
2021,RUS,4,4,-2455,394
2021,RUS,4,5,-976.8,192
2021,RUS,4,3,-14186.100000000002,1504
2021,RUS,4,1,-2209,391
2021,RUS,2,5,-12,6
2021,RUS,1,5,-2.3999999999999995,8
2021,RUS,3,2,-868,141
2021,RWA,4,3,-30,3
2021,RWA,4,5,-45,9
2021,RWA,4,4,-104,12
2021,RWA,4,1,-8,2
2021,SAU,4,5,-40,8
2021,SAU,4,3,-377.5,38
2021,SAU,3,1,-10,2
2021,SAU,3,2,-100.5,17
2021,SAU,4,4,-134,26
2021,SAU,4,1,-134,31
2021,SDN,3,1,-15,3
2021,SDN,4,3,-29,3
2021,SDN,4,4,-15,3
2021,SEN,4,3,-220,22
2021,SEN,3,3,-4,2
2021,SEN,4,4,-14,2
2021,SEN,4,1,-8,2
2021,SGP,4,1,-301,58
2021,SGP,4,3,-826.9999999999999,85
2021,SGP,4,4,-494.3,91
2021,SGP,3,5,-9,2
2021,SGP,3,2,-90.5,15
2021,SGP,3,4,-8,4
2021,SGP,3,1,-35,7
2021,SGP,1,3,-2.6999999999999997,9
2021,SGP,3,3,-28,4
2021,SGP,4,5,-175,35
2021,SLE,4,3,-139.5,14
2021,SLE,3,3,-70,10
2021,SLE,4,4,-15,3
2021,SLE,3,2,-13,2
2021,SLV,4,4,-9,1
2021,SLV,3,4,-4,2
2021,SLV,4,1,-8,2
2021,SLV,4,3,-120,12
2021,SLV,3,2,-19.5,3
2021,SLV,4,5,-65,13
2021,SOM,3,2,-6.5,1
2021,SOM,4,3,-60,6
2021,SOM,3,4,-23,7
2021,SOM,4,4,-185,37
2021,SRB,4,3,-574.4,58
2021,SRB,3,2,-49.5,9
2021,SRB,3,4,-4,2
2021,SRB,4,1,-37,7
2021,SRB,4,4,-20,4
2021,SRB,3,3,-7,1
2021,SVK,3,1,-11.6,2
2021,SVK,4,1,-25,5
2021,SVK,4,3,-59,6
2021,SVK,4,4,-10,2
2021,SVK,3,2,-13,2
2021,SWE,3,2,-39,6
2021,SWE,3,1,-27.4,5
2021,SWE,4,1,-281,47
2021,SWE,3,5,-52,13
2021,SWE,3,3,-21,3
2021,SWE,4,2,-10,2
2021,SWE,3,4,-49,23
2021,SWE,4,5,-345,69
2021,SWE,4,4,-71,11
2021,SWE,4,3,-339,34
2021,SYR,4,4,-109.4,17
2021,SYR,1,5,-1.2,4
2021,SYR,3,3,-2,1
2021,SYR,3,1,-79.6,14
2021,SYR,1,2,-0.6,2
2021,SYR,4,5,-101.2,11
2021,SYR,4,1,-60,8
2021,SYR,4,3,-339.1,35
2021,SYR,3,4,-8,4
2021,TCD,4,4,-79,14
2021,TCD,4,3,-90,9
2021,THA,4,3,-1631.8000000000002,168
2021,THA,3,5,-12,5
2021,THA,4,4,-450.9,75
2021,THA,3,3,-42,6
2021,THA,4,5,-200,40
2021,THA,3,2,-1692.5,261
2021,THA,3,4,-21,9
2021,THA,3,1,-10,2
2021,THA,4,1,-102,21
2021,THA,4,2,-5,1
2021,TJK,4,1,-14,3
2021,TJK,4,5,-35,7
2021,TJK,4,4,-73.8,13
2021,TJK,3,1,-20,4
2021,TJK,3,3,-21,3
2021,TJK,4,3,-279.7,30
2021,TJK,3,2,-25,5
2021,TKM,4,2,-20,4
2021,TKM,4,3,-28.5,3
2021,TKM,4,5,-5,1
2021,TKM,4,4,-5,1
2021,TTO,4,1,-16,4
2021,TTO,4,4,-25,5
2021,TTO,3,2,-13,2
2021,TTO,4,3,-60,6
2021,TUN,4,4,-40,8
2021,TUN,4,3,-20,2
2021,TUR,4,4,-390,78
2021,TUR,4,1,-237,46
2021,TUR,3,3,-61,18
2021,TUR,1,2,-0.3,1
2021,TUR,3,2,-567,88
2021,TUR,3,5,-20,4
2021,TUR,4,3,-1479,149
2021,TUR,4,5,-120,24
2021,TUR,3,1,-8,2
2021,TUR,3,4,-56,28
2021,TZA,3,3,-35,5
2021,TZA,3,1,-45,9
2021,TZA,4,4,-133.4,21
2021,UGA,4,3,-216.5,22
2021,UGA,4,5,-9.2,1
2021,UGA,4,1,-24,5
2021,UGA,4,4,-95,19
2021,UGA,3,1,-10,2
2021,UKR,3,3,-35,5
2021,UKR,4,1,-296,50
2021,UKR,3,2,-37,8
2021,UKR,3,4,-8,4
2021,UKR,2,5,-16,8
2021,UKR,3,5,-4,1
2021,UKR,4,5,-25,5
2021,UKR,4,4,-284.59999999999997,49
2021,UKR,4,3,-512,52
2021,UKR,1,2,-0.6,2
2021,URY,4,3,-80,8
2021,USA,1,5,-16.799999999999997,56
2021,USA,3,2,-7675,1286
2021,USA,3,3,-5959,1287
2021,USA,1,2,-11.7,39
2021,USA,4,3,-65053.400000000016,6626
2021,USA,3,5,-406,117
2021,USA,3,4,-2642,922
2021,USA,4,4,-17970.400000000005,3137
2021,USA,4,5,-11140.200000000003,2076
2021,USA,3,1,-1719.3999999999999,323
2021,USA,2,5,-68,34
2021,USA,4,1,-21715,3592
2021,USA,4,2,-1785,357
2021,USA,2,3,-34,17
2021,USA,1,3,-6.299999999999999,21
2021,UZB,4,5,-9.2,1
2021,UZB,4,3,-81.6,9
2021,UZB,3,2,-13,2
2021,UZB,3,1,-25,5
2021,UZB,4,1,-48,10
2021,UZB,4,4,-70,14
2021,VEN,3,4,-4,2
2021,VEN,4,3,-120.4,13
2021,VEN,4,1,-132,23
2021,VEN,4,5,-10,2
2021,VEN,3,2,-45.5,7
2021,VNM,3,2,-450,70
2021,VNM,4,4,-1005.2,179
2021,VNM,2,5,-4,2
2021,VNM,4,5,-403.59999999999997,74
2021,VNM,3,5,-2,1
2021,VNM,4,3,-5404.1,547
2021,VNM,3,3,-212,44
2021,VNM,3,4,-117,42
2021,VNM,4,1,-370,69
2021,VNM,1,5,-0.6,2
2021,VNM,4,2,-55,11
2021,VNM,3,1,-45,9
2021,VUT,4,5,-10,2
2021,VUT,3,4,-5,1
2021,VUT,3,2,-13,2
2021,VUT,4,4,-85,17
2021,YEM,4,4,-60.6,7
2021,YEM,1,3,-3,10
2021,YEM,4,1,-96,22
2021,YEM,4,3,-139.5,14
2021,ZAF,3,3,-7,1
2021,ZAF,4,4,-302,48
2021,ZAF,4,3,-376,38
2021,ZAF,4,5,-5,1
2021,ZAF,3,2,-14,2
2021,ZAF,3,1,-5,1
2021,ZAF,3,4,-4,2
2021,ZAF,4,1,-4,1
2021,ZMB,4,4,-102.60000000000001,17
2021,ZMB,3,3,-28,4
2021,ZMB,4,1,-21,3
2021,ZMB,3,1,-30,6
2021,ZMB,3,2,-64,11
2021,ZMB,4,3,-70,7
2021,ZMB,3,4,-19,5
2021,ZWE,4,5,-43.4,7
2021,ZWE,1,5,-2.1,7
2021,ZWE,4,1,-104,18
2021,ZWE,3,1,-5.8,1
2021,ZWE,3,2,-133,22
2021,ZWE,4,3,-1076,108
2021,ZWE,4,4,-111,18
2021,ZWE,3,4,-19,8
2021,ZWE,3,5,-12,3
2022,AFG,3,1,-74,14
2022,AFG,4,1,-220,46
2022,AFG,3,5,-15,3
2022,AFG,3,4,-50,22
2022,AFG,3,3,-50,21
2022,AFG,1,3,-0.6,2
2022,AFG,4,2,-10,2
2022,AFG,4,4,-357.3,52
2022,AFG,1,2,-0.3,1
2022,AFG,1,5,-8.4,28
2022,AFG,4,5,-337.6,44
2022,AFG,4,3,-2470,251
2022,AFG,3,2,-144,25
2022,AGO,4,3,-48.5,5
2022,AGO,3,3,-35,5
2022,ARE,3,5,-4,2
2022,ARE,3,2,-26,4
2022,ARE,3,3,-58,10
2022,ARE,4,4,-69.4,13
2022,ARE,3,4,-5,1
2022,ARE,4,1,-56,10
2022,ARE,4,5,-45,9
2022,ARE,4,3,-180,18
2022,ARE,3,1,-30,6
2022,ARG,3,4,-17,7
2022,ARG,3,2,-110.5,17
2022,ARG,4,1,-8,2
2022,ARG,4,3,-477,48
2022,ARG,4,5,-5,1
2022,ARG,4,4,-30,6
2022,ARM,4,1,-20,3
2022,ARM,4,4,-19,2
2022,ARM,4,3,-55,6
2022,ARM,3,1,-20,4
2022,ATG,3,4,-2,1
2022,AUS,3,1,-476.0000000000001,88
2022,AUS,1,3,-2.1,7
2022,AUS,3,5,-83,29
2022,AUS,2,3,-82,41
2022,AUS,1,2,-6.299999999999999,21
2022,AUS,1,5,-5.1,17
2022,AUS,4,5,-1995.8000000000004,388
2022,AUS,3,3,-524,97
2022,AUS,4,4,-3613.5,632
2022,AUS,3,4,-382,128
2022,AUS,3,2,-820.5,137
2022,AUS,4,2,-140,28
2022,AUS,4,1,-3480,542
2022,AUS,4,3,-6698.499999999999,687
2022,AUT,3,1,-26.6,5
2022,AUT,3,2,-136.5,21
2022,AUT,3,4,-2,1
2022,AUT,4,5,-5,1
2022,AUT,4,3,-28.5,3
2022,AUT,4,1,-40,7
2022,AUT,4,4,-25,5
2022,AZE,4,4,-35,7
2022,AZE,4,3,-20,2
2022,BEL,4,2,-10,2
2022,BEL,3,1,-15,3
2022,BEL,1,2,-0.3,1
2022,BEL,4,5,-15,3
2022,BEL,3,2,-75,12
2022,BEL,4,4,-141,25
2022,BEL,3,3,-31,8
2022,BEL,4,3,-129,13
2022,BEL,4,1,-143,23
2022,BEL,3,5,-10,2
2022,BEL,3,4,-10,5
2022,BGD,4,3,-548.1000000000001,60
2022,BGD,4,5,-65,13
2022,BGD,4,4,-173.4,31
2022,BGD,3,2,-245,38
2022,BGD,4,1,-81,13
2022,BGD,3,1,-20.8,4
2022,BGD,3,4,-28,11
2022,BGR,4,4,-7.2,1
2022,BLR,3,4,-15,3
2022,BLR,4,5,-95,19
2022,BLR,4,1,-40,9
2022,BLR,4,3,-344.00000000000006,43
2022,BLR,4,4,-55,11
2022,BLR,3,2,-32.5,5
2022,BOL,4,5,-18.4,2
2022,BOL,4,4,-10,2
2022,BRA,4,2,-15,3
2022,BRA,4,3,-461.1,47
2022,BRA,4,1,-113,25
2022,BRA,4,4,-30,4
2022,BRA,3,3,-16,3
2022,BRA,3,2,-52,8
2022,BRA,2,5,-4,2
2022,BRA,4,5,-155,31
2022,BRN,4,1,-20,5
2022,BRN,2,5,-8,4
2022,BRN,3,4,-67,17
2022,BRN,4,4,-261.8,38
2022,BRN,3,1,-65,13
2022,BRN,4,3,-3069.5,344
2022,BRN,4,5,-209.2,41
2022,BRN,3,2,-162.5,25
2022,BRN,3,3,-63,9
2022,CAN,4,4,-4477.4,778
2022,CAN,4,2,-140,28
2022,CAN,3,1,-113.19999999999999,22
2022,CAN,4,1,-966,165
2022,CAN,4,5,-1515.4,293
2022,CAN,3,5,-38,13
2022,CAN,3,4,-124,41
2022,CAN,3,3,-56,13
2022,CAN,3,2,-715,122
2022,CAN,1,2,-0.6,2
2022,CAN,4,3,-1123.6999999999998,120
2022,CHE,3,3,-14,2
2022,CHE,4,3,-232.4,24
2022,CHE,3,4,-6,3
2022,CHE,4,5,-125,25
2022,CHE,3,1,-37.4,7
2022,CHE,2,5,-4,2
2022,CHE,4,1,-90,13
2022,CHE,4,4,-189.5,32
2022,CHE,3,2,-210,35
2022,CHE,4,2,-75,15
2022,CHL,3,1,-10,2
2022,CHL,1,5,-0.6,2
2022,CHL,4,4,-39.5,7
2022,CHL,4,5,-15,3
2022,CHL,4,1,-46,10
2022,CHL,4,3,-89,9
2022,CHL,3,2,-21,4
2022,CMR,4,4,-9,1
2022,COD,3,4,-17,4
2022,COD,4,1,-12,3
2022,COD,4,4,-24,4
2022,COD,3,2,-25,5
2022,COD,4,5,-10,2
2022,COD,4,3,-189.5,19
2022,COG,4,3,-19,2
2022,COG,4,4,-50,7
2022,COL,4,5,-10,2
2022,COL,4,4,-10,2
2022,COL,4,1,-56,8
2022,CRI,4,4,-5,1
2022,CUB,4,5,-5,1
2022,CUB,3,2,-45.5,7
2022,CUB,4,3,-500,50
2022,CUB,4,4,-108.5,16
2022,CUB,3,1,-57.999999999999986,10
2022,CUB,3,5,-8,2
2022,CYM,4,4,-10,2
2022,CYP,4,3,-40,4
2022,CYP,4,4,-10,2
2022,CYP,4,1,-5,1
2022,CZE,4,4,-30,6
2022,CZE,3,3,-29,7
2022,CZE,3,2,-23,4
2022,CZE,4,5,-60,12
2022,CZE,3,4,-68,19
2022,CZE,4,1,-28,7
2022,CZE,4,3,-80,8
2022,DEU,3,5,-16,4
2022,DEU,3,4,-25,8
2022,DEU,3,2,-169,26
2022,DEU,4,5,-210,42
2022,DEU,2,5,-2,1
2022,DEU,4,1,-851,121
2022,DEU,4,3,-1237.1000000000001,127
2022,DEU,4,4,-584.0999999999999,85
2022,DEU,3,1,-238.2,47
2022,DEU,3,3,-20,4
2022,DEU,4,2,-85,17
2022,DJI,4,3,-253.10000000000002,32
2022,DJI,3,3,-14,2
2022,DJI,3,2,-13,2
2022,DJI,4,4,-67.5,9
2022,DJI,4,5,-5,1
2022,DNK,3,1,-10,2
2022,DNK,3,4,-5,1
2022,DNK,4,4,-45,9
2022,DNK,4,3,-80,8
2022,DNK,4,1,-39,7
2022,DNK,4,5,-61,8
2022,DOM,4,4,-5,1
2022,DOM,4,3,-30,3
2022,DZA,4,5,-25,5
2022,DZA,3,2,-6.5,1
2022,DZA,4,3,-40,4
2022,DZA,4,4,-20,4
2022,ECU,4,5,-33.4,5
2022,ECU,4,3,-40,4
2022,ECU,3,2,-6.5,1
2022,ECU,4,4,-45,7
2022,ECU,4,1,-40,10
2022,EGY,3,5,-5,1
2022,EGY,4,1,-40,7
2022,EGY,4,3,-338,34
2022,EGY,4,4,-357,64
2022,EGY,3,1,-10,2
2022,EGY,4,5,-35,7
2022,EGY,3,2,-6.5,1
2022,ESP,4,5,-135,27
2022,ESP,4,4,-196.2,34
2022,ESP,4,3,-144.2,15
2022,ESP,3,5,-8,2
2022,ESP,3,1,-35,7
2022,ESP,3,3,-35,5
2022,ESP,3,2,-26,4
2022,ESP,4,1,-54,13
2022,ESP,3,4,-25,5
2022,EST,4,3,-40,4
2022,EST,3,2,-13,2
2022,EST,4,4,-85,17
2022,ETH,4,4,-40,8
2022,ETH,4,1,-48,8
2022,ETH,4,3,-400,40
2022,ETH,4,5,-20,4
2022,ETH,3,5,-10,5
2022,ETH,3,4,-4,2
2022,FIN,3,4,-2,1
2022,FIN,4,1,-52,12
2022,FIN,4,3,-20,2
2022,FIN,4,4,-48.8,8
2022,FIN,4,5,-5,1
2022,FIN,3,2,-19.5,3
2022,FJI,3,1,-33.2,6
2022,FJI,3,3,-7,1
2022,FJI,4,5,-65,13
2022,FJI,3,4,-15,3
2022,FJI,4,3,-166.5,17
2022,FJI,4,4,-116,19
2022,FJI,4,1,-43,8
2022,FJI,3,2,-32.5,5
2022,FRA,4,4,-296.79999999999995,51
2022,FRA,3,3,-101,20
2022,FRA,3,2,-282,48
2022,FRA,3,1,-47.4,9
2022,FRA,1,3,-3,10
2022,FRA,3,4,-54,15
2022,FRA,4,1,-265,47
2022,FRA,1,2,-0.3,1
2022,FRA,4,3,-3004.4,302
2022,FRA,4,5,-131.8,23
2022,FRA,3,5,-4,2
2022,FRA,4,2,-50,10
2022,FRA,1,5,-1.2,4
2022,FSM,3,3,-63,9
2022,FSM,4,3,-40,4
2022,FSM,3,2,-13,2
2022,GBR,4,5,-1638.6,321
2022,GBR,4,1,-1646,326
2022,GBR,2,3,-16,8
2022,GBR,4,3,-6002.599999999999,617
2022,GBR,4,4,-1518.8,281
2022,GBR,1,2,-0.8999999999999999,3
2022,GBR,1,3,-0.3,1
2022,GBR,3,2,-1677.5,260
2022,GBR,3,3,-362,69
2022,GBR,1,5,-4.8,16
2022,GBR,4,2,-110,22
2022,GBR,3,1,-181.20000000000002,34
2022,GBR,3,4,-344,109
2022,GHA,4,1,-115,23
2022,GHA,4,5,-44.2,8
2022,GHA,2,3,-4,2
2022,GHA,3,4,-4,2
2022,GHA,3,2,-6.5,1
2022,GHA,4,3,-237,24
2022,GHA,4,4,-508.5,100
2022,GIN,4,4,-5,1
2022,GIN,3,2,-6.5,1
2022,GRC,3,4,-4,2
2022,GRC,3,1,-11.6,2
2022,GRC,4,5,-20,4
2022,GRC,4,2,-15,3
2022,GRC,3,2,-39,6
2022,GRC,4,1,-16,3
2022,GRC,3,3,-21,3
2022,GRC,4,3,-114.5,12
2022,GRC,4,4,-153.8,29
2022,GUY,4,3,-50,5
2022,GUY,3,4,-12,3
2022,GUY,3,3,-2,1
2022,GUY,4,4,-10,2
2022,HKG,3,4,-5,1
2022,HKG,4,4,-70,14
2022,HKG,4,5,-20,4
2022,HND,4,4,-5,1
2022,HND,3,1,-10,2
2022,HRV,4,3,-10,1
2022,HRV,4,4,-10,2
2022,HTI,4,4,-10,1
2022,HTI,4,1,-48,6
2022,HTI,4,5,-65,13
2022,HTI,4,2,-5,1
2022,HTI,3,2,-13,2
2022,HUN,4,4,-30,4
2022,HUN,4,3,-138,14
2022,HUN,4,1,-14,2
2022,HUN,4,5,-10,2
2022,HUN,3,2,-52,8
2022,IDN,3,3,-50,8
2022,IDN,4,5,-348.59999999999997,63
2022,IDN,3,4,-57,21
2022,IDN,4,2,-35,7
2022,IDN,1,5,-0.8999999999999999,3
2022,IDN,3,2,-145,22
2022,IDN,4,1,-153,31
2022,IDN,4,4,-164.2,28
2022,IDN,4,3,-861.8,90
2022,IDN,3,1,-80,16
2022,IND,2,5,-4,2
2022,IND,3,5,-9.8,3
2022,IND,4,3,-6448,656
2022,IND,4,2,-5,1
2022,IND,3,3,-118,21
2022,IND,4,5,-845,169
2022,IND,3,2,-531.5,81
2022,IND,3,1,-71.6,14
2022,IND,3,4,-61,23
2022,IND,4,1,-255,47
2022,IND,4,4,-3029.1000000000004,447
2022,IRL,4,5,-295,59
2022,IRL,4,1,-76,16
2022,IRL,4,3,-1090.1,113
2022,IRL,3,4,-8,4
2022,IRL,3,2,-99.5,18
2022,IRL,4,2,-50,10
2022,IRL,4,4,-324.5,64
2022,IRN,3,4,-190,44
2022,IRN,3,5,-24,6
2022,IRN,4,4,-352.2,56
2022,IRN,4,2,-35,7
2022,IRN,1,5,-1.7999999999999998,6
2022,IRN,3,3,-177,26
2022,IRN,4,3,-829.6,86
2022,IRN,3,1,-113.19999999999999,22
2022,IRN,4,1,-1036,135
2022,IRN,3,2,-305.5,47
2022,IRN,4,5,-283.8,48
2022,IRQ,3,4,-6,3
2022,IRQ,3,2,-13,2
2022,IRQ,4,3,-345.5,35
2022,IRQ,4,4,-69,10
2022,IRQ,3,3,-18,4
2022,IRQ,4,5,-50,10
2022,ISL,4,1,-8,2
