YEAR,Actor2CountryCode,GoldsteinScale,Record Count
2010,BGD,-532.9000000000001,116
2010,BGR,-50,14
2010,BHR,-130,17
2010,BLR,-60.99999999999999,17
2010,BMU,-47,11
2010,BOL,-132,20
2010,BRA,-1423.7,250
2010,BRN,-1167.9000000000003,248
2010,BWA,-181.5,32
2010,CAN,-3617.2000000000053,971
2010,CHE,-1834.3000000000025,440
2010,CHL,-352.2,71
2010,CMR,-239.1,29
2010,COD,-56,12
2010,COG,-130.39999999999998,34
2010,COL,-266.3,50
2010,CRI,-14,7
2010,CUB,-741.4999999999999,173
2010,CYM,-46.599999999999994,11
2010,CYP,-8.8,4
2010,CZE,-237.20000000000002,58
2010,DEU,-2506.200000000002,632
2010,DNK,-900.4999999999998,203
2010,DOM,-33,12
2010,DZA,-225.6,44
2010,ECU,-27.19999999999999,14
2010,EGY,-517.5999999999999,124
2010,ESP,-815.5999999999998,158
2010,EST,-25,3
2010,ETH,-426.89999999999964,76
2010,FIN,-243.30000000000004,61
2010,FJI,-262.5,57
2010,FRA,-4580.100000000002,999
2010,FSM,-72.4,22
2010,GAB,-36.2,10
2010,GBR,-8948.699999999988,1964
2010,GHA,-263.9,73
2010,GIN,-31.8,7
2010,GNB,-14,2
2010,GRC,-603.3999999999995,134
2010,GUY,-92.1,26
2010,HKG,-69.89999999999999,23
2010,HND,-38,7
2010,HRV,-16,5
2010,HTI,-674.8000000000001,148
2010,HUN,-117.3,33
2010,IDN,-1642.3000000000002,398
2010,IND,-4065.5000000000086,1042
2010,IRL,-493.79999999999995,109
2010,IRN,-9410.100000000002,2012
2010,IRQ,-888.3999999999997,149
2010,ISL,-23.4,13
2010,ISR,-1264.2,258
2010,ITA,-1036.8999999999999,238
2010,JAM,-194.2,43
2010,JOR,-211.89999999999998,43
2010,JPN,-53370.90000000003,13107
2010,KAZ,-1515.7000000000005,274
2010,KEN,-354.09999999999997,80
2010,KGZ,-1473.5000000000005,298
2010,KHM,-561.6999999999999,141
2010,KOR,-15862.599999999995,3624
2010,KWT,-59.49999999999999,11
2010,LAO,-153.40000000000003,46
2010,LBN,-113.60000000000005,32
2010,LBR,-85.10000000000001,14
2010,LKA,-1162.2999999999997,245
2010,LTU,-53,8
2010,LUX,-2,1
2010,LVA,-20,4
2010,MAC,-79.5,21
2010,MAR,-310.6,65
2010,MDG,-10,3
2010,MEX,-634.8999999999997,116
2010,MKD,-14,3
2010,MLI,-16,5
2010,MLT,-64.69999999999999,14
2010,MMR,-2248.4000000000024,486
2010,MNG,-716.6999999999998,145
2010,MOZ,-228,33
2010,MWI,-54,14
2010,MYS,-3091.5000000000036,704
2010,NAM,-230.4000000000001,68
2010,NER,-30.399999999999995,14
2010,NGA,-679.0999999999999,131
2010,NLD,-513.8,117
2010,NOR,-7026.59999999999,1579
2010,NPL,-2207.6000000000026,472
2010,NZL,-1720.1000000000001,370
2010,OMN,-23.2,8
2010,PAK,-6425.999999999991,1438
2010,PAN,-67.8,14
2010,PER,-91.7,23
2010,PHL,-7236.999999999993,1687
2010,PNG,-275,58
2010,POL,-206.60000000000005,55
2010,PRK,-17607.39999999998,3907
2010,PRT,-130.10000000000002,28
2010,QAT,-155.9,36
2010,RUS,-10465.09999999998,2329
2010,RWA,-7,2
2010,SAU,-845.5999999999997,192
2010,SDN,-932.7999999999998,186
2010,SEN,-12,3
2010,SGP,-863.6999999999997,206
2010,SLE,-76.9,21
2010,SLV,-30.200000000000003,12
2010,SOM,-484.59999999999997,67
2010,SRB,-384,89
2010,SVK,-43.3,9
2010,SWE,-1101.8,250
2010,SYR,-48.8,17
2010,TCD,-429,56
2010,TGO,-48,9
2010,THA,-1701.7000000000016,403
2010,TJK,-490.3999999999999,102
2010,TKM,-334.3,69
2010,TTO,-15,3
2010,TUN,-241.3,53
2010,TUR,-1123.2000000000005,248
2010,TZA,-165.90000000000003,29
2010,UGA,-116,32
2010,UKR,-465.4,97
2010,URY,-8,2
2010,USA,-106555.10000000005,26973
2010,UZB,-678.9999999999999,130
2010,VEN,-578.1999999999999,135
2010,VNM,-5817.599999999989,1255
2010,VUT,-10,2
2010,YEM,-719.3000000000001,99
2010,ZAF,-398.70000000000005,82
2010,ZMB,-1367.6,240
2010,ZWE,-750.5999999999998,160
2011,AFG,-2855.500000000002,411
2011,AGO,-138.60000000000002,30
2011,ARE,-323.4,75
2011,ARG,-301.1,67
2011,ARM,-199,53
2011,AUS,-7247.99999999999,1781
2011,AUT,-258.40000000000003,67
2011,AZE,-145.9,29
2011,BEL,-504.7,114
2011,BGD,-677.7999999999995,153
2011,BGR,-249,34
2011,BHR,-161.39999999999998,33
2011,BLR,-118.1,28
2011,BMU,-116.5,19
2011,BOL,-156.3,29
2011,BRA,-1985.4000000000012,488
2011,BRN,-3119.8000000000034,744
2011,BWA,-22.799999999999997,10
2011,CAN,-6746.099999999989,1400
2011,CHE,-1396.8000000000002,316
2011,CHL,-123.80000000000001,39
2011,CMR,-13,4
2011,COD,-115.8,26
2011,COG,-128.4,27
2011,COL,-901.7999999999998,145
2011,CRI,-23,7
2011,CUB,-331.9,82
2011,CYM,-68,12
2011,CYP,-14,5
2011,CZE,-185.9,37
2011,DEU,-4592.800000000001,1060
2011,DNK,-299.1,69
2011,DOM,-123.4,21
2011,DZA,-111.5,29
2011,ECU,-247.10000000000002,73
2011,EGY,-3162.600000000004,696
2011,ESP,-1126.6999999999994,234
2011,EST,-215.40000000000003,49
2011,ETH,-465.19999999999993,70
2011,FIN,-449.4999999999998,131
2011,FJI,-157,34
2011,FRA,-5408.899999999997,1429
2011,FSM,-160.00000000000003,38
2011,GBR,-9086.399999999972,1940
2011,GHA,-443.19999999999993,101
2011,GIN,-166,23
2011,GNB,-60,6
2011,GRC,-1172.5,256
2011,GUY,-52,6
2011,HKG,-210.9,71
2011,HND,-20,2
2011,HRV,-170.3,29
2011,HTI,-58,9
2011,HUN,-242.9,54
2011,IDN,-2410.6000000000026,558
2011,IND,-3427.500000000003,812
2011,IRL,-650.9,146
2011,IRN,-5589.099999999999,1241
2011,IRQ,-1148.5,181
2011,ISL,-236.4,62
2011,ISR,-2022.0000000000007,440
2011,ITA,-1683.3000000000013,366
2011,JAM,-176.20000000000002,37
2011,JOR,-327.1,67
2011,JPN,-19944.79999999998,4770
2011,KAZ,-651.8000000000001,119
2011,KEN,-598.5,142
2011,KGZ,-633,102
2011,KHM,-1014.6999999999989,231
2011,KOR,-10412.199999999986,1974
2011,KWT,-249.60000000000002,56
2011,LAO,-410.0999999999998,105
2011,LBN,-460.6,96
2011,LBR,-98,16
2011,LKA,-972.5999999999997,205
2011,LTU,-4,1
2011,LUX,-10.2,6
2011,LVA,-11.8,6
2011,MAC,-251.3,43
2011,MAR,-86.5,15
2011,MDA,-4,2
2011,MDG,-17,4
2011,MEX,-1393.6000000000001,320
2011,MKD,-25,5
2011,MLI,-122,14
2011,MLT,-292.5,59
2011,MMR,-4279.200000000006,799
2011,MNG,-2494.900000000001,420
2011,MOZ,-73.8,16
2011,MUS,-4,2
2011,MWI,-29.199999999999996,10
2011,MYS,-4222.500000000006,1029
2011,NAM,-225.09999999999997,53
2011,NER,-73.5,8
2011,NGA,-1080.6,189
2011,NLD,-1092.3999999999999,240
2011,NOR,-1024.4999999999995,194
2011,NPL,-3190.400000000004,659
2011,NZL,-2605.7000000000016,487
2011,OMN,-304.9,61
2011,PAK,-9734.599999999977,2047
2011,PAN,-133.10000000000002,40
2011,PER,-129.40000000000003,29
2011,PHL,-24769.2,5943
2011,PNG,-73.2,12
2011,POL,-308.6,74
2011,PRK,-7438.4999999999845,1604
2011,PRT,-580.0999999999999,116
2011,QAT,-166.20000000000002,41
2011,RUS,-19894.299999999996,4723
2011,RWA,-90.8,25
2011,SAU,-752.0999999999999,134
2011,SDN,-1708.3000000000027,459
2011,SEN,-60.8,8
2011,SGP,-1287.4,309
2011,SLE,-69.8,18
2011,SLV,-30,3
2011,SOM,-914.3999999999999,125
2011,SRB,-31,10
2011,SUR,-10.8,3
2011,SVK,-47.4,7
2011,SWE,-719.6999999999999,190
2011,SYR,-6840.900000000002,1813
2011,TCD,-27.4,5
2011,TGO,-38.5,11
2011,THA,-4661.4,878
2011,TJK,-535.7999999999997,100
2011,TKM,-49.2,9
2011,TTO,-129,26
2011,TUN,-708,125
2011,TUR,-1492.9,298
2011,TZA,-229.90000000000003,44
2011,UGA,-199,32
2011,UKR,-433.79999999999984,92
2011,URY,-16,4
2011,USA,-94033.39999999994,24276
2011,UZB,-269.70000000000005,45
2011,VEN,-262.5,37
2011,VNM,-20577.500000000015,4435
2011,VUT,-23.200000000000003,8
2011,YEM,-863.7999999999998,156
2011,ZAF,-990.6999999999996,247
2011,ZMB,-1099.2999999999997,218
2011,ZWE,-1189.599999999999,262
2012,AFG,-3017.400000000004,472
2012,AGO,-507.5,88
2012,ARE,-478.49999999999994,88
2012,ARG,-915.6000000000001,193
2012,ARM,-178,34
2012,ATG,-88.8,24
2012,AUS,-9842.699999999972,2360
2012,AUT,-455.39999999999986,123
2012,AZE,-127.5,25
2012,BEL,-715.0999999999996,202
2012,BGD,-570.4999999999998,149
2012,BGR,-282,51
2012,BHR,-340.49999999999994,59
2012,BLR,-157.40000000000003,42
2012,BMU,-49,8
2012,BOL,-175.20000000000002,35
2012,BRA,-1806.500000000001,453
2012,BRN,-5003.699999999999,1134
2012,BWA,-38,11
2012,CAN,-12553.29999999996,2569
2012,CHE,-1178.4,291
2012,CHL,-356.79999999999995,68
2012,CMR,-160.60000000000002,24
2012,COD,-208.3,29
2012,COG,-645.4,77
2012,COL,-681.9999999999999,96
2012,CRI,-54.9,13
2012,CUB,-698.4,181
2012,CYM,-159,32
2012,CYP,-47.8,22
2012,CZE,-172.9,35
2012,DEU,-5268.199999999999,1207
2012,DJI,-7.2,1
2012,DNK,-424.99999999999983,113
2012,DOM,-37,4
2012,DZA,-117.5,29
2012,ECU,-452.70000000000005,101
2012,EGY,-2430.800000000001,484
2012,ESP,-1965.7000000000014,368
2012,EST,-90.4,23
2012,ETH,-290.40000000000003,56
2012,FIN,-394.1,98
2012,FJI,-201.6,36
2012,FRA,-6948.699999999996,1566
2012,FSM,-199,41
2012,GAB,-51.8,10
2012,GBR,-30266.200000000033,5520
2012,GHA,-1395.4000000000015,254
2012,GIN,-16.8,3
2012,GNB,-49,11
2012,GRC,-1109.6,196
2012,GUY,-80.60000000000001,23
2012,HKG,-197.5,59
2012,HND,-33,8
2012,HRV,-210.4,30
2012,HTI,-60.59999999999998,20
2012,HUN,-155,26
2012,IDN,-2551.200000000002,550
2012,IND,-5083.199999999996,1005
2012,IRL,-1413.3999999999999,272
2012,IRN,-9558.799999999992,2286
2012,IRQ,-1225.4,286
2012,ISL,-39,14
2012,ISR,-2349.800000000003,564
2012,ITA,-2055.4000000000005,447
2012,JAM,-93.2,22
2012,JOR,-162.8,41
2012,JPN,-68040.60000000002,15660
2012,KAZ,-503.3999999999999,80
2012,KEN,-786.0999999999999,159
2012,KGZ,-636.5000000000001,119
2012,KHM,-2846.2000000000025,654
2012,KOR,-12867.399999999956,2900
2012,KWT,-180.7,31
2012,LAO,-686.9000000000001,134
2012,LBN,-1150.4,206
2012,LBR,-75,18
2012,LKA,-2241.100000000003,510
2012,LTU,-20,2
2012,LUX,-22,5
2012,LVA,-20.799999999999997,6
2012,MAC,-58.099999999999994,17
2012,MAR,-419,75
2012,MDA,-4,1
2012,MDG,-25.200000000000003,6
2012,MEX,-768.9,173
2012,MKD,-18,7
2012,MLI,-64.19999999999999,30
2012,MLT,-39,8
2012,MMR,-4106.500000000006,833
2012,MNG,-1211.5,241
2012,MOZ,-79.6,20
2012,MUS,-5,1
2012,MWI,-71.19999999999999,22
2012,MYS,-3579.400000000002,848
2012,NAM,-147.60000000000002,47
2012,NER,-20.4,3
2012,NGA,-2764.000000000002,423
2012,NIC,-65,10
2012,NLD,-1240.8999999999999,254
2012,NOR,-853.0999999999999,200
2012,NPL,-2120.5000000000027,441
2012,NZL,-1729.7000000000005,456
2012,OMN,-242.90000000000003,61
2012,PAK,-6950.9999999999845,1367
2012,PAN,-45.8,8
2012,PER,-132.3,21
2012,PHL,-34536.499999999985,8516
2012,PNG,-39.2,9
2012,POL,-480.79999999999995,86
2012,PRK,-10639.699999999986,2649
2012,PRT,-256,54
2012,PRY,-10.4,3
2012,QAT,-654.4999999999998,148
2012,RUS,-31309.90000000002,7425
2012,RWA,-67.19999999999999,19
2012,SAU,-867.7999999999998,199
2012,SDN,-5630.700000000005,960
2012,SEN,-101.69999999999999,17
2012,SGP,-2556.3000000000043,638
2012,SLE,-69.9,29
2012,SLV,-70,13
2012,SOM,-320.59999999999997,54
2012,SRB,-114.5,27
2012,SUR,-10,2
2012,SVK,-24.4,4
2012,SWE,-423.9,130
2012,SYR,-32561.39999999999,8182
2012,TCD,-64.3,22
2012,TGO,-2,1
2012,THA,-3697.100000000002,654
2012,TJK,-238.49999999999991,43
2012,TKM,-11,4
2012,TTO,-96,15
2012,TUN,-760,177
2012,TUR,-2650.800000000002,572
2012,TZA,-106.8,34
2012,UGA,-337.20000000000005,83
2012,UKR,-265.1,48
2012,URY,-15,3
2012,USA,-120635.09999999999,29772
2012,UZB,-198.20000000000005,50
2012,VEN,-346.59999999999997,57
2012,VNM,-16467.299999999974,3411
2012,VUT,-36,6
2012,YEM,-597.1000000000001,99
2012,ZAF,-673.8,128
2012,ZMB,-1670,292
2012,ZWE,-847.4999999999998,196
2013,AFG,-3009.8000000000034,503
2013,AGO,-195.8,35
2013,ARE,-464.49999999999994,94
2013,ARG,-676.8,159
2013,ARM,-131,36
2013,AUS,-9634.399999999974,2536
2013,AUT,-329.9,76
2013,AZE,-102.5,25
2013,BEL,-842.0999999999997,255
2013,BGD,-660.3999999999993,202
2013,BGR,-230,38
2013,BHR,-204,39
2013,BLR,-227.70000000000005,58
2013,BOL,-75.2,18
2013,BRA,-1404.5000000000005,352
2013,BRN,-3311.800000000004,939
2013,BWA,-56.4,18
2013,CAN,-5571.400000000001,1267
2013,CHE,-2024.3000000000009,467
2013,CHL,-121.80000000000001,30
2013,CMR,-48.8,11
2013,COD,-82,18
2013,COG,-138.9,33
2013,COL,-183.2,36
2013,CRI,-128.4,30
2013,CUB,-437.40000000000003,138
2013,CYM,-165.60000000000002,30
2013,CYP,-184.1,54
2013,CZE,-159.49999999999997,30
2013,DEU,-3715.0000000000064,1040
2013,DNK,-343.4,104
2013,DOM,-14,3
2013,DZA,-221.3,29
2013,ECU,-263.30000000000007,86
2013,EGY,-2338.500000000002,470
2013,ESP,-2828.5000000000005,654
2013,EST,-49,11
2013,ETH,-614.2,89
2013,FIN,-611.6,126
2013,FJI,-332.79999999999995,73
2013,FRA,-6622.099999999993,1922
2013,FSM,-114.6,38
2013,GAB,-127,21
2013,GBR,-20535.899999999998,4704
2013,GHA,-3237.5000000000027,592
2013,GIN,-50.3,9
2013,GNB,-50,7
2013,GRC,-394.59999999999997,84
2013,GUY,-138,24
2013,HKG,-427.19999999999993,147
2013,HND,-14,3
2013,HRV,-75.5,17
2013,HTI,-48.5,10
2013,HUN,-51,9
2013,IDN,-3473.9000000000037,725
2013,IND,-5026.899999999996,1040
2013,IRL,-3256.2000000000035,634
2013,IRN,-5859.199999999996,1300
2013,IRQ,-1268.2000000000005,192
2013,ISL,-85.5,15
2013,ISR,-2674.3000000000034,574
2013,ITA,-2485.4000000000005,502
2013,JAM,-267.5,60
2013,JOR,-194.0000000000001,66
2013,JPN,-62482.80000000006,16024
2013,KAZ,-610.5999999999999,121
2013,KEN,-1997.200000000001,401
2013,KGZ,-769.8999999999999,154
2013,KHM,-1191.5999999999995,240
2013,KOR,-15194.799999999961,3691
2013,KWT,-36,10
2013,LAO,-758.3999999999997,130
2013,LBN,-648.6999999999999,119
2013,LBR,-92.2,18
2013,LKA,-1527.000000000001,286
2013,LTU,-59,21
2013,LUX,-140.2,18
2013,LVA,-19.5,3
2013,MAC,-89.3,17
2013,MAR,-87,21
2013,MDA,-10,1
2013,MDG,-155,18
2013,MEX,-904.0999999999999,216
2013,MKD,-24,4
2013,MLI,-108.9,20
2013,MLT,-200.80000000000004,53
2013,MMR,-3974.0000000000077,702
2013,MNG,-1248.3000000000004,249
2013,MOZ,-98.8,21
2013,MUS,-24,9
2013,MWI,-73,17
2013,MYS,-5509.799999999998,1368
2013,NAM,-154.8,32
2013,NER,-53.5,11
2013,NGA,-1345.3000000000002,270
2013,NIC,-478.9999999999999,70
2013,NLD,-535.0999999999999,141
2013,NOR,-400.70000000000005,118
2013,NPL,-2827.600000000002,488
2013,NZL,-2554.500000000003,667
2013,OMN,-211.8,46
2013,PAK,-9071.399999999974,1770
2013,PAN,-106,22
2013,PER,-284.2,49
2013,PHL,-26016.30000000001,6391
2013,PNG,-788.6999999999999,99
2013,POL,-352.29999999999995,66
2013,PRK,-17370.19999999998,3913
2013,PRT,-169.29999999999998,34
2013,PRY,-7,2
2013,QAT,-742.6999999999999,144
2013,RUS,-20600.10000000001,5174
2013,RWA,-47,6
2013,SAU,-935.0999999999998,213
2013,SDN,-1672.1000000000006,227
2013,SEN,-26,13
2013,SGP,-2762.3000000000015,566
2013,SLE,-54.8,17
2013,SLV,-30,4
2013,SOM,-490.9999999999998,66
2013,SRB,-94.5,18
2013,SUR,-4,2
2013,SVK,-29,7
2013,SWE,-317.40000000000003,82
2013,SYR,-9235.999999999993,1970
2013,TCD,-127,25
2013,TGO,-69.5,11
2013,THA,-4642.000000000002,943
2013,TJK,-364,65
2013,TKM,-108.00000000000001,25
2013,TTO,-104,22
2013,TUN,-316.5,44
2013,TUR,-1845.000000000002,440
2013,TZA,-484.3999999999998,99
2013,UGA,-174.5,42
2013,UKR,-591.0999999999997,139
2013,URY,-36,8
2013,USA,-124359.09999999987,31105
2013,UZB,-269.9,55
2013,VEN,-364.29999999999984,103
2013,VNM,-9768.599999999982,2144
2013,YEM,-309.4,49
2013,ZAF,-822.4999999999991,187
2013,ZMB,-679.0999999999999,145
2013,ZWE,-688.7999999999997,158
2014,AFG,-3490.900000000008,758
2014,AGO,-308.4,77
2014,ARE,-433.0000000000001,143
2014,ARG,-619.7999999999996,158
2014,ARM,-267,50
2014,AUS,-23342.700000000008,6047
2014,AUT,-804.3000000000001,141
2014,AZE,-75.6,23
2014,BEL,-849.9999999999999,173
2014,BGD,-1460.4000000000003,323
2014,BGR,-170.60000000000002,40
2014,BHR,-397.6,68
2014,BLR,-176.4,39
2014,BMU,-8.4,4
2014,BOL,-231.10000000000002,51
2014,BRA,-1851.0000000000011,414
2014,BRN,-10286.499999999973,2510
2014,BWA,-45.599999999999994,8
2014,CAN,-17632.89999999998,4000
2014,CHE,-1974.3000000000004,472
2014,CHL,-272,73
2014,CMR,-1660.5000000000002,233
2014,COD,-71.2,12
2014,COG,-62,15
2014,COL,-308.4,57
2014,CRI,-18.799999999999997,8
2014,CUB,-844.1,205
2014,CYM,-73.6,18
2014,CYP,-290.20000000000005,68
2014,CZE,-572.3,177
2014,DEU,-7200.59999999999,1655
2014,DJI,-48,8
2014,DNK,-421.8999999999999,91
2014,DOM,-23,7
2014,DZA,-256.40000000000003,49
2014,ECU,-428.6,86
2014,EGY,-1628.7000000000014,331
2014,ESP,-2890.600000000002,599
2014,EST,-29.599999999999998,5
2014,ETH,-314.2000000000001,70
2014,FIN,-780.3999999999999,141
2014,FJI,-333.3,57
2014,FRA,-7960.6999999999825,2031
2014,FSM,-263.2,72
2014,GAB,-62,13
2014,GBR,-26833.70000000001,6241
2014,GHA,-894.9999999999999,199
2014,GIN,-139.69999999999996,39
2014,GNB,-5,12
2014,GRC,-999.8999999999999,197
2014,GUY,-100,23
2014,HKG,-820.8999999999999,233
2014,HND,-53.5,8
2014,HRV,-107.7,29
2014,HTI,-27.6,13
2014,HUN,-285.80000000000007,61
2014,IDN,-5419.999999999999,1263
2014,IND,-7298.399999999983,1608
2014,IRL,-1318.5,299
2014,IRN,-6110.299999999998,1424
2014,IRQ,-3582.6000000000063,668
2014,ISL,-172.99999999999997,51
2014,ISR,-3277.4000000000087,748
2014,ITA,-2583.500000000002,612
2014,JAM,-353.70000000000005,60
2014,JOR,-648.3,134
2014,JPN,-70554.79999999999,17832
2014,KAZ,-807.6999999999999,151
2014,KEN,-2881.0000000000023,652
2014,KGZ,-1379.3000000000002,256
2014,KHM,-3369.8000000000015,633
2014,KOR,-18940.699999999983,4213
2014,KWT,-212.4,42
2014,LAO,-830.3000000000003,178
2014,LBN,-460.70000000000005,117
2014,LBR,-296.49999999999994,67
2014,LKA,-2665.2000000000044,673
2014,LTU,-93.9,27
2014,LUX,-127,26
2014,LVA,-72.10000000000001,14
2014,MAC,-94.4,27
2014,MAR,-102.30000000000001,23
2014,MDA,-30,8
2014,MDG,-114.69999999999999,35
2014,MEX,-1792.2000000000012,416
2014,MKD,-70,14
2014,MLI,-224.4,30
2014,MLT,-191.39999999999998,54
2014,MMR,-4238.2000000000035,869
2014,MNG,-1867.500000000001,358
2014,MOZ,-243.90000000000003,53
2014,MUS,-45,9
2014,MWI,-80.8,15
2014,MYS,-35291.299999999996,9358
2014,NAM,-595.5,169
2014,NER,-6.5,1
2014,NGA,-3525.2000000000016,601
2014,NIC,-254.40000000000003,55
2014,NLD,-824.6999999999999,200
2014,NOR,-1338.5000000000002,287
2014,NPL,-2767.5000000000023,594
2014,NZL,-3846.0000000000045,940
2014,OMN,-286.4,72
2014,PAK,-12732.899999999952,2564
2014,PAN,-75,19
2014,PER,-396.40000000000003,101
2014,PHL,-50743.19999999998,12249
2014,PNG,-96,20
2014,POL,-595.1999999999999,128
2014,PRK,-18931.799999999992,3984
2014,PRT,-679.2999999999998,156
2014,PRY,-77,13
2014,QAT,-1262.2,228
2014,RUS,-26856.600000000028,6378
2014,RWA,-152.5,28
2014,SAU,-1551.2000000000003,343
2014,SDN,-1331.3999999999994,235
2014,SEN,-41,9
2014,SGP,-4218.5,939
2014,SLE,-245.10000000000005,62
2014,SLV,-81,15
2014,SOM,-404.5,76
2014,SRB,-161.20000000000002,38
2014,SUR,-2,1
2014,SVK,-135.3,32
2014,SWE,-363.59999999999997,93
2014,SYR,-4948.600000000001,990
2014,TCD,-120,29
2014,TGO,-10,2
2014,THA,-7056.699999999982,1502
2014,TJK,-675.7999999999997,137
2014,TKM,-88.9,22
2014,TTO,-88,18
2014,TUN,-297.5,36
2014,TUR,-3062.500000000004,642
2014,TZA,-578.0999999999998,137
2014,UGA,-1188.9000000000003,189
2014,UKR,-4898.300000000004,1182
2014,URY,-27.8,7
2014,USA,-176779.39999999997,44684
2014,UZB,-491.8999999999999,96
2014,VEN,-698.2999999999996,155
2014,VNM,-80473.80000000002,16471
2014,VUT,-13,5
2014,YEM,-851.4000000000001,127
2014,ZAF,-915,184
2014,ZMB,-1050.899999999999,226
2014,ZWE,-1166.8999999999999,302
2015,AFG,-4036.800000000008,874
2015,AGO,-511.6999999999999,102
2015,ARE,-1439.2,262
2015,ARG,-1242.5000000000007,322
2015,ARM,-493.2,116
2015,ATG,-71,29
2015,AUS,-20445.600000000002,5162
2015,AUT,-499.79999999999984,113
2015,AZE,-238.90000000000006,67
2015,BEL,-1065.7999999999997,252
2015,BGD,-2064.4,369
2015,BGR,-343,69
2015,BHR,-135.4,29
2015,BLR,-2011.6000000000006,327
2015,BMU,-15,4
2015,BOL,-508.90000000000003,85
2015,BRA,-2787.7000000000025,710
2015,BRN,-19077.300000000014,5108
2015,BWA,-171.70000000000002,46
2015,CAN,-10943.299999999976,2687
2015,CHE,-6444.099999999996,1444
2015,CHL,-702.0999999999998,165
2015,CMR,-284.5999999999999,51
2015,COD,-197.10000000000002,40
2015,COG,-1035,129
2015,COL,-2238.6000000000004,441
2015,CRI,-63.6,13
2015,CUB,-1008.0999999999999,237
2015,CYM,-90.6,30
2015,CYP,-103.9,44
2015,CZE,-482.1000000000001,116
2015,DEU,-9951.099999999984,2440
2015,DJI,-614.5,114
2015,DNK,-1231.3,343
2015,DOM,-57.5,14
2015,DZA,-313.69999999999993,76
2015,ECU,-687.5999999999999,152
2015,EGY,-3048.6000000000026,657
2015,ESP,-4829.399999999997,1027
2015,EST,-165.8,52
2015,ETH,-492.49999999999994,98
2015,FIN,-688.4999999999999,246
2015,FJI,-271.8,65
2015,FRA,-16973.099999999977,3851
2015,GAB,-85.5,18
2015,GBR,-27768.800000000014,6798
2015,GHA,-1099.4999999999995,224
2015,GIN,-69.69999999999999,14
2015,GNB,-6.5,1
2015,GRC,-1985.500000000006,649
2015,GUY,-292.5,59
2015,HKG,-1242.1999999999998,419
2015,HND,-54.5,14
2015,HRV,-122.90000000000002,28
2015,HTI,-204.50000000000006,47
2015,HUN,-341.20000000000005,78
2015,IDN,-7804.099999999969,1882
2015,IND,-8361.699999999983,2016
2015,IRL,-1594.7000000000003,356
2015,IRN,-10580.799999999968,2337
2015,IRQ,-4197.400000000001,644
2015,ISL,-158.50000000000003,31
2015,ISR,-2554.400000000004,650
2015,ITA,-6126.199999999994,1404
2015,JAM,-411.5999999999999,90
2015,JOR,-628.5999999999999,139
2015,JPN,-82227.40000000004,18896
2015,KAZ,-1469.8000000000006,294
2015,KEN,-1970.300000000001,506
2015,KGZ,-1189.5000000000002,225
2015,KHM,-2195.9000000000005,489
2015,KOR,-25320.300000000043,5635
2015,KWT,-238.4,54
2015,LAO,-880.5999999999999,188
2015,LBN,-671.4999999999999,137
2015,LBR,-170.7,42
2015,LKA,-3057.800000000004,844
2015,LTU,-163.2,39
2015,LUX,-63.699999999999974,25
2015,LVA,-252.20000000000002,51
2015,MAC,-231.9,41
2015,MAR,-384.6,72
2015,MDA,-65.4,15
2015,MDG,-166.60000000000002,35
2015,MEX,-2476.500000000003,578
2015,MKD,-106.5,22
2015,MLI,-4403.2,587
2015,MLT,-147.4,37
2015,MMR,-21002.60000000004,3541
2015,MNG,-2778.5000000000014,577
2015,MOZ,-337.9,63
2015,MUS,-128.6,28
2015,MWI,-191.3,45
2015,MYS,-17016.499999999985,4163
2015,NAM,-597.3999999999999,155
2015,NER,-17,3
2015,NGA,-3147.9000000000005,635
2015,NIC,-434.8999999999999,121
2015,NLD,-2674.100000000002,570
2015,NOR,-2950.2000000000016,478
2015,NPL,-6093.699999999984,1153
2015,NZL,-4119.700000000008,1142
2015,OMN,-92.40000000000002,27
2015,PAK,-22105.500000000004,4768
2015,PAN,-162.00000000000003,50
2015,PER,-982.2,219
2015,PHL,-44241.10000000006,11543
2015,PNG,-81.9,16
2015,POL,-984.5999999999997,222
2015,PRK,-23303.999999999996,4549
2015,PRT,-717.3999999999994,164
2015,PRY,-172.8,37
2015,QAT,-575.4999999999998,147
2015,RUS,-50144.00000000003,10443
2015,RWA,-123.60000000000001,38
2015,SAU,-2690.400000000001,528
2015,SDN,-994.9999999999999,214
2015,SEN,-107.5,25
2015,SGP,-6439.599999999988,1544
2015,SLE,-172,39
2015,SLV,-556,70
2015,SOM,-3134.1,396
2015,SRB,-347.49999999999994,80
2015,SUR,-32.800000000000004,5
2015,SVK,-158.8,47
2015,SWE,-1011.3999999999996,246
2015,SYR,-9598.99999999998,1790
2015,TCD,-134,22
2015,TGO,-13.200000000000001,8
2015,THA,-14544.799999999992,2789
2015,TJK,-649,134
2015,TKM,-384.9999999999999,75
2015,TTO,-280.70000000000005,55
2015,TUN,-254.10000000000002,54
2015,TUR,-13801.99999999996,2989
2015,TZA,-1635.800000000001,401
2015,UGA,-573.3,102
2015,UKR,-3096.5000000000036,697
2015,URY,-100.9,18
2015,USA,-198519.9000000119,49322
2015,UZB,-571.7,89
2015,VEN,-959.0999999999992,255
2015,VNM,-26848.500000000036,5687
2015,VUT,-14.2,2
2015,YEM,-4940.200000000001,1326
2015,ZAF,-2464.300000000001,507
